base_datos,id_anuncio,precio_inmueble,precio_m2,tipo_inmueble,habitaciones,baños,metros_cuadrados,num_planta,id_barrio_oficial,dias_publicado,detalles_extra,segmento_precio,segmento_precio_m2,ciudad,barrio_oficial,precio_noche_estimado,ocupacion_media_estimada,nivel_precio,puntuacion_ROI365,ROI365_%,outlier_roi365
Idealista,108376198,2619000.0,12471.42857142857,Piso,4.0,,210.0,4.0,140118,,Ascensor | Exterior,Lujo,Lujo,Madrid,Goya,256.7,0.2101,1-barrio+habitaciones,Baja rentabilidad,0.49,False
Idealista,109473915,950000.0,8962.264150943396,Piso,3.0,,106.0,4.0,224013,,Ascensor | Exterior,Medio,Alto,Barcelona,Antiga Esquerra de l'Eixample,265.0,0.3028,1-barrio+habitaciones,Baja rentabilidad,2.0,False
Idealista,111242293,388000.0,6928.571428571428,Piso,2.0,,56.0,4.0,218278,,Ascensor | Exterior,Entrada,Medio,Barcelona,Vila de Gràcia,178.08,0.3004,1-barrio+habitaciones,Baja rentabilidad,3.27,False
Idealista,111288105,510000.0,7968.75,Dúplex,1.0,,64.0,4.0,140115,,Ascensor | Exterior,Medio,Alto,Madrid,Fuente del Berro,95.19999999999999,0.2395,1-barrio+habitaciones,Baja rentabilidad,1.06,False
Idealista,111317124,915000.0,9432.98969072165,Piso,2.0,,97.0,4.0,140173,,Ascensor | Interior,Medio,Alto,Madrid,Lista,159.375,0.2366,1-barrio+habitaciones,Baja rentabilidad,0.98,False
Idealista,111336803,460000.0,6052.631578947368,Piso,3.0,,76.0,4.0,218278,,Ascensor | Exterior,Entrada,Medio,Barcelona,Vila de Gràcia,164.3,0.3004,1-barrio+habitaciones,Baja rentabilidad,2.55,False
Idealista,111395804,200000.0,2816.9014084507044,Piso,4.0,,71.0,4.0,327193,,Exterior,Entrada,Entrada,Valencia,Nou Moles,183.6,0.2776,3-ciudad+habitaciones,Media rentabilidad,6.05,False
Idealista,111330924,495000.0,5156.25,Ático,3.0,,96.0,4.0,136234,,Garaje incluido | Ascensor | Exterior,Entrada,Medio,Madrid,San Diego,185.3,0.2708,3-ciudad+habitaciones,Baja rentabilidad,2.41,False
Idealista,110307440,537000.0,7671.428571428572,Piso,2.0,,70.0,4.0,109256,,Ascensor | Exterior,Medio,Alto,Madrid,Sol,151.3,0.3349,1-barrio+habitaciones,Baja rentabilidad,2.24,False
Idealista,110972839,725000.0,11153.846153846154,Piso,2.0,,65.0,4.0,109130,,Ascensor | Interior,Medio,Lujo,Madrid,Justicia,164.47500000000002,0.2602,1-barrio+habitaciones,Baja rentabilidad,1.4,False
Idealista,111407618,490000.0,8166.666666666667,Piso,1.0,,60.0,4.0,109256,,Ascensor | Exterior,Entrada,Alto,Madrid,Sol,112.2,0.3349,1-barrio+habitaciones,Baja rentabilidad,1.82,False
Idealista,110992021,649000.0,6240.384615384615,Piso,2.0,,104.0,4.0,213089,,Ascensor | Exterior,Medio,Medio,Barcelona,El Gòtic,186.56,0.2283,1-barrio+habitaciones,Baja rentabilidad,1.56,False
Idealista,111008769,280000.0,3500.0,Ático,2.0,,80.0,4.0,213101,,Exterior,Entrada,Entrada,Barcelona,El Raval,212.0,0.2589,1-barrio+habitaciones,Baja rentabilidad,4.65,False
Idealista,110590740,239000.0,4120.689655172414,Ático,1.0,,58.0,4.0,150032,,,Entrada,Entrada,Madrid,Butarque,96.9,0.153,3-ciudad+habitaciones,Baja rentabilidad,1.47,False
Idealista,109893034,899000.0,5618.75,Piso,6.0,,160.0,4.0,146009,,Garaje incluido | Ascensor | Exterior,Medio,Medio,Madrid,Almenara,304.3,0.2708,3-ciudad+habitaciones,Baja rentabilidad,2.17,False
Idealista,107235878,1350000.0,9000.0,Piso,6.0,,150.0,4.0,102205,,Ascensor | Exterior,Alto,Alto,Madrid,Palos de la Frontera,208.25,0.3429,1-barrio+habitaciones,Baja rentabilidad,1.25,False
Idealista,107616442,400000.0,4301.075268817204,Piso,4.0,,93.0,4.0,243082,,Ascensor,Entrada,Entrada,Barcelona,El Clot,424.0,0.2842,3-ciudad+habitaciones,Media rentabilidad,7.15,False
Idealista,111120312,477000.0,5241.758241758242,Piso,3.0,,91.0,4.0,224231,,Ascensor | Exterior,Entrada,Medio,Barcelona,Sagrada Família,203.52,0.3254,1-barrio+habitaciones,Baja rentabilidad,3.29,False
Idealista,110890529,915000.0,13260.869565217392,Piso,2.0,,69.0,4.0,140118,,Ascensor | Interior,Medio,Lujo,Madrid,Goya,144.925,0.2101,1-barrio+habitaciones,Baja rentabilidad,0.79,False
Idealista,110308301,1050000.0,12068.96551724138,Piso,2.0,,87.0,4.0,140173,,Ascensor | Exterior,Alto,Lujo,Madrid,Lista,159.375,0.2366,1-barrio+habitaciones,Baja rentabilidad,0.85,False
Idealista,110412149,420000.0,2876.7123287671234,Piso,4.0,,146.0,4.0,331230,,Garaje incluido | Ascensor | Exterior,Entrada,Entrada,Valencia,Safranar,183.6,0.2776,3-ciudad+habitaciones,Baja rentabilidad,2.88,False
Idealista,110793053,258000.0,4961.538461538462,Piso,1.0,,52.0,4.0,150032,,Ascensor | Exterior,Entrada,Medio,Madrid,Butarque,96.9,0.153,3-ciudad+habitaciones,Baja rentabilidad,1.36,False
Idealista,109498728,218000.0,4113.207547169812,Piso,3.0,,53.0,4.0,136203,,Exterior,Entrada,Entrada,Madrid,Palomeras Bajas,185.3,0.2708,3-ciudad+habitaciones,Media rentabilidad,5.46,False
Idealista,110375441,1642000.0,11094.594594594597,Piso,2.0,,148.0,4.0,140049,,Ascensor | Exterior,Lujo,Lujo,Madrid,Castellana,150.45,0.179,1-barrio+habitaciones,Baja rentabilidad,0.39,False
Idealista,108927152,229000.0,3367.6470588235293,Piso,3.0,,68.0,4.0,148047,,Ascensor | Exterior,Entrada,Entrada,Madrid,Casco Histórico de Vicálvaro,185.3,0.2708,3-ciudad+habitaciones,Media rentabilidad,5.2,False
Idealista,111117904,450000.0,4639.175257731959,Piso,3.0,,97.0,4.0,148267,,Garaje incluido | Ascensor | Exterior,Entrada,Medio,Madrid,Valdebernardo,185.3,0.2708,3-ciudad+habitaciones,Baja rentabilidad,2.65,False
Idealista,110107324,495000.0,5963.855421686747,Piso,3.0,,83.0,4.0,109064,,Interior,Entrada,Medio,Madrid,Cortes,214.2,0.3395,1-barrio+habitaciones,Baja rentabilidad,3.49,False
Idealista,109915267,395000.0,8404.255319148937,Piso,3.0,,47.0,4.0,109106,,Garaje incluido | Ascensor | Interior,Entrada,Alto,Madrid,Embajadores,181.9,0.3064,1-barrio+habitaciones,Baja rentabilidad,3.35,False
Idealista,108696914,2300000.0,10360.36036036036,Piso,3.0,,222.0,4.0,224013,,Ascensor | Exterior,Lujo,Lujo,Barcelona,Antiga Esquerra de l'Eixample,265.0,0.3028,1-barrio+habitaciones,Baja rentabilidad,0.83,False
Idealista,111388403,325000.0,5158.730158730159,Piso,2.0,,63.0,4.0,218278,,Ascensor | Exterior,Entrada,Medio,Barcelona,Vila de Gràcia,178.08,0.3004,1-barrio+habitaciones,Baja rentabilidad,3.91,False
Idealista,109976749,2500000.0,8620.689655172413,Piso,2.0,,290.0,4.0,213250,,Ascensor | Exterior,Lujo,Alto,Barcelona,"Sant Pere, Santa Caterina i la Ribera",206.7,0.2318,1-barrio+habitaciones,Baja rentabilidad,0.45,False
Idealista,111385970,775000.0,7380.952380952381,Piso,3.0,,105.0,4.0,109106,,Ascensor | Exterior,Medio,Alto,Madrid,Embajadores,181.9,0.3064,1-barrio+habitaciones,Baja rentabilidad,1.71,False
Idealista,111201810,475000.0,5277.777777777777,Piso,3.0,,90.0,4.0,224231,,Ascensor | Interior,Entrada,Medio,Barcelona,Sagrada Família,203.52,0.3254,1-barrio+habitaciones,Baja rentabilidad,3.31,False
Idealista,111391766,840000.0,7241.379310344828,Piso,3.0,,116.0,4.0,146066,,Garaje incluido | Ascensor | Exterior,Medio,Alto,Madrid,Cuatro Caminos,154.7,0.1723,1-barrio+habitaciones,Baja rentabilidad,0.75,False
Idealista,110013687,339000.0,5296.875,Piso,2.0,,64.0,4.0,244125,,Ascensor | Interior,Entrada,Medio,Barcelona,Hostafrancs,228.96,0.3486,1-barrio+habitaciones,Media rentabilidad,5.59,False
Idealista,110968409,370000.0,3057.8512396694214,Piso,3.0,,121.0,4.0,129196,,Garaje incluido | Ascensor | Exterior,Entrada,Entrada,Madrid,Numancia,185.3,0.2708,3-ciudad+habitaciones,Baja rentabilidad,3.22,False
Idealista,110622733,2900000.0,11153.846153846154,Piso,4.0,,260.0,4.0,245243,,Garaje incluido | Ascensor | Exterior,Lujo,Lujo,Barcelona,Sant Gervasi - Galvany,424.0,0.2842,3-ciudad+habitaciones,Baja rentabilidad,0.99,False
Idealista,111126738,965000.0,7148.148148148148,Ático,4.0,,135.0,4.0,109256,,Ascensor | Exterior,Medio,Alto,Madrid,Sol,370.6,0.3349,1-barrio+habitaciones,Baja rentabilidad,3.05,False
Idealista,104630944,297500.0,4131.944444444444,Piso,2.0,,72.0,4.0,213101,,Exterior,Entrada,Entrada,Barcelona,El Raval,212.0,0.2589,1-barrio+habitaciones,Baja rentabilidad,4.38,False
Idealista,111317959,310000.0,2844.0366972477063,Piso,4.0,,109.0,4.0,304023,,Ascensor | Exterior,Entrada,Entrada,Valencia,Benicalap,85.0,0.1807,2-barrio,Baja rentabilidad,1.18,False
Idealista,111406355,255000.0,3109.756097560976,Piso,1.0,,82.0,4.0,304023,,Ascensor | Exterior,Entrada,Entrada,Valencia,Benicalap,75.65,0.1807,1-barrio+habitaciones,Baja rentabilidad,1.27,False
Idealista,107426467,649600.0,5800.0,Piso,6.0,,112.0,4.0,109106,,Ascensor | Exterior,Medio,Medio,Madrid,Embajadores,296.225,0.3064,1-barrio+habitaciones,Baja rentabilidad,3.31,False
Idealista,110897243,1379000.0,11991.304347826086,Piso,4.0,,115.0,4.0,139126,,Ascensor | Exterior,Alto,Lujo,Madrid,Ibiza,182.75,0.2309,1-barrio+habitaciones,Baja rentabilidad,0.73,False
Idealista,110914551,375000.0,4629.62962962963,Piso,3.0,,81.0,4.0,136217,,Ascensor | Exterior,Entrada,Medio,Madrid,Portazgo,185.3,0.2708,3-ciudad+habitaciones,Baja rentabilidad,3.17,False
Idealista,110313969,799000.0,8500.0,Piso,2.0,,94.0,4.0,110122,,Ascensor | Exterior,Medio,Alto,Madrid,Hispanoamérica,137.7,0.2708,3-ciudad+habitaciones,Baja rentabilidad,1.11,False
Idealista,111333227,949000.0,9213.59223300971,Piso,2.0,,103.0,4.0,110219,,Ascensor | Exterior,Medio,Alto,Madrid,Prosperidad,137.7,0.2708,3-ciudad+habitaciones,Baja rentabilidad,0.93,False
Idealista,111314144,555000.0,5186.915887850468,Piso,3.0,,107.0,4.0,224086,,Garaje opc. 22.000 € | Ascensor | Exterior,Medio,Medio,Barcelona,El Fort Pienc,296.8,0.3228,1-barrio+habitaciones,Baja rentabilidad,4.1,False
Idealista,110351543,1795000.0,8930.348258706468,Piso,4.0,,201.0,4.0,224069,,Ascensor | Exterior,Lujo,Alto,Barcelona,Dreta de l'Eixample,445.2,0.2871,1-barrio+habitaciones,Baja rentabilidad,1.69,False
Idealista,110898380,1500000.0,5033.557046979866,Piso,4.0,,298.0,4.0,224069,,Ascensor | Exterior,Alto,Medio,Barcelona,Dreta de l'Eixample,445.2,0.2871,1-barrio+habitaciones,Baja rentabilidad,2.02,False
Idealista,111200407,398000.0,7236.363636363636,Piso,2.0,,55.0,4.0,218278,,Ascensor | Exterior,Entrada,Alto,Barcelona,Vila de Gràcia,178.08,0.3004,1-barrio+habitaciones,Baja rentabilidad,3.19,False
Idealista,108688256,379775.0,5668.2835820895525,Dúplex,2.0,,67.0,4.0,218083,,Garaje opc. 29.000 € | Ascensor | Exterior,Entrada,Medio,Barcelona,El Coll,212.0,0.2842,3-ciudad+habitaciones,Baja rentabilidad,3.76,False
Idealista,110460616,1200000.0,6153.846153846154,Piso,4.0,,195.0,4.0,140120,,Garaje opc. 40.000 € | Ascensor | Exterior,Alto,Medio,Madrid,Guindalera,331.5,0.2364,1-barrio+habitaciones,Baja rentabilidad,1.55,False
Idealista,110674714,2590000.0,11614.349775784753,Piso,4.0,,223.0,4.0,140049,,Ascensor | Exterior,Lujo,Lujo,Madrid,Castellana,403.75,0.179,1-barrio+habitaciones,Baja rentabilidad,0.66,False
Idealista,110013408,298000.0,5730.769230769231,Piso,2.0,,52.0,4.0,213250,,Exterior,Entrada,Medio,Barcelona,"Sant Pere, Santa Caterina i la Ribera",206.7,0.2318,1-barrio+habitaciones,Baja rentabilidad,3.81,False
Idealista,111283693,310000.0,2980.769230769231,Piso,4.0,,104.0,4.0,327193,,Ascensor | Exterior,Entrada,Entrada,Valencia,Nou Moles,183.6,0.2776,3-ciudad+habitaciones,Baja rentabilidad,3.9,False
Idealista,110898256,530000.0,6309.523809523809,Ático,2.0,,84.0,4.0,146266,,Ascensor | Exterior,Medio,Medio,Madrid,Valdeacederas,137.7,0.2708,3-ciudad+habitaciones,Baja rentabilidad,1.67,False
Idealista,111395743,1400000.0,9333.333333333334,Ático,3.0,,150.0,4.0,109265,,Ascensor | Exterior,Alto,Alto,Madrid,Universidad,207.4,0.286,1-barrio+habitaciones,Baja rentabilidad,1.01,False
Idealista,111324152,595000.0,6329.787234042553,Piso,3.0,,94.0,4.0,146051,,Ascensor | Interior,Medio,Medio,Madrid,Castillejos,164.05,0.1836,1-barrio+habitaciones,Baja rentabilidad,1.2,False
Idealista,111164303,880000.0,7333.333333333333,Piso,3.0,,120.0,4.0,146066,,Ascensor | Exterior,Medio,Alto,Madrid,Cuatro Caminos,154.7,0.1723,1-barrio+habitaciones,Baja rentabilidad,0.72,False
Idealista,111078728,480000.0,6760.56338028169,Piso,3.0,,71.0,4.0,148081,,Garaje incluido | Ascensor | Exterior,Entrada,Medio,Madrid,El Cañaveral,185.3,0.2708,3-ciudad+habitaciones,Baja rentabilidad,2.48,False
Idealista,111078603,470000.0,6619.718309859155,Piso,3.0,,71.0,4.0,148081,,Garaje incluido | Ascensor | Exterior,Entrada,Medio,Madrid,El Cañaveral,185.3,0.2708,3-ciudad+habitaciones,Baja rentabilidad,2.53,False
Idealista,109230705,499000.0,5940.476190476191,Piso,3.0,,84.0,4.0,224013,,Ascensor | Exterior,Entrada,Medio,Barcelona,Antiga Esquerra de l'Eixample,265.0,0.3028,1-barrio+habitaciones,Baja rentabilidad,3.82,False
Idealista,111316451,890000.0,6899.224806201551,Piso,3.0,,129.0,4.0,109201,,Ascensor | Exterior,Medio,Medio,Madrid,Palacio,201.02499999999998,0.2914,1-barrio+habitaciones,Baja rentabilidad,1.56,False
Idealista,111342199,335000.0,3190.4761904761904,Piso,3.0,,105.0,4.0,129204,,Garaje incluido | Ascensor | Exterior,Entrada,Entrada,Madrid,Palomeras Sureste,185.3,0.2708,3-ciudad+habitaciones,Baja rentabilidad,3.55,False
Idealista,111211170,210000.0,3333.333333333333,Piso,3.0,,63.0,4.0,136234,,Interior,Entrada,Entrada,Madrid,San Diego,185.3,0.2708,3-ciudad+habitaciones,Media rentabilidad,5.67,False
Idealista,111370444,1950000.0,7039.71119133574,Piso,4.0,,277.0,4.0,140049,,Garaje incluido | Ascensor | Exterior,Lujo,Alto,Madrid,Castellana,403.75,0.179,1-barrio+habitaciones,Baja rentabilidad,0.88,False
Idealista,109730329,560000.0,8484.848484848484,Piso,2.0,,66.0,4.0,110122,,Garaje incluido | Ascensor | Interior,Medio,Alto,Madrid,Hispanoamérica,137.7,0.2708,3-ciudad+habitaciones,Baja rentabilidad,1.58,False
Idealista,109997871,769000.0,6572.649572649572,Piso,4.0,,117.0,4.0,224194,,Ascensor | Exterior,Medio,Medio,Barcelona,Nova Esquerra de l'Eixample,180.2,0.2722,2-barrio,Baja rentabilidad,1.51,False
Idealista,109383074,574900.0,4831.09243697479,Piso,4.0,,119.0,4.0,148081,,Garaje incluido | Ascensor | Exterior,Medio,Medio,Madrid,El Cañaveral,304.3,0.2708,3-ciudad+habitaciones,Baja rentabilidad,3.4,False
Idealista,111032226,400000.0,3478.260869565217,Piso,4.0,,115.0,4.0,244166,,Garaje incluido | Ascensor,Entrada,Entrada,Barcelona,La Zona Franca - Port,424.0,0.2842,3-ciudad+habitaciones,Media rentabilidad,7.15,False
Idealista,111320575,420000.0,4200.0,Piso,4.0,,100.0,4.0,243163,,Ascensor | Exterior,Entrada,Entrada,Barcelona,La Verneda i la Pau,424.0,0.2842,3-ciudad+habitaciones,Media rentabilidad,6.81,False
Idealista,110302020,385000.0,7264.150943396226,Piso,1.0,,53.0,4.0,110050,,Ascensor | Interior,Entrada,Alto,Madrid,Castilla,95.2,0.2366,1-barrio+habitaciones,Baja rentabilidad,1.39,False
Idealista,111196027,599000.0,4372.262773722628,Ático,3.0,,137.0,4.0,218156,,Garaje incluido | Ascensor | Exterior,Medio,Entrada,Barcelona,La Salut,212.0,0.2842,3-ciudad+habitaciones,Baja rentabilidad,2.39,False
Idealista,104097698,750000.0,9375.0,Ático,2.0,,80.0,4.0,112062,,Ascensor | Exterior,Medio,Alto,Madrid,Concepción,101.15,0.2133,1-barrio+habitaciones,Baja rentabilidad,0.68,False
Idealista,110701797,980000.0,6282.051282051282,Piso,4.0,,156.0,4.0,224069,,Ascensor | Exterior,Medio,Medio,Barcelona,Dreta de l'Eixample,445.2,0.2871,1-barrio+habitaciones,Baja rentabilidad,3.09,False
Idealista,111060228,630000.0,6774.193548387097,Piso,4.0,,93.0,4.0,224069,,Ascensor | Exterior,Medio,Medio,Barcelona,Dreta de l'Eixample,445.2,0.2871,1-barrio+habitaciones,Baja rentabilidad,4.81,False
Idealista,110658535,839000.0,11337.837837837838,Piso,1.0,,74.0,4.0,109265,,Exterior,Medio,Lujo,Madrid,Universidad,98.6,0.286,1-barrio+habitaciones,Baja rentabilidad,0.8,False
Idealista,108089790,395000.0,5197.368421052632,Ático,2.0,,76.0,4.0,218278,,Exterior,Entrada,Medio,Barcelona,Vila de Gràcia,178.08,0.3004,1-barrio+habitaciones,Baja rentabilidad,3.21,False
Idealista,110380234,350000.0,5645.1612903225805,Piso,3.0,,62.0,4.0,244252,,Exterior,Entrada,Medio,Barcelona,Sants,207.76,0.3327,1-barrio+habitaciones,Baja rentabilidad,4.69,False
Idealista,109665520,690000.0,5111.111111111111,Piso,3.0,,135.0,4.0,327249,,Garaje incluido | Ascensor | Exterior,Medio,Medio,Valencia,Sant Pau,120.7,0.2776,3-ciudad+habitaciones,Baja rentabilidad,1.15,False
Idealista,110807958,495000.0,5963.855421686747,Piso,3.0,,83.0,4.0,224240,,Ascensor | Exterior,Entrada,Medio,Barcelona,Sant Antoni,239.56,0.3007,1-barrio+habitaciones,Baja rentabilidad,3.45,False
Idealista,111188508,393120.0,6552.0,Piso,2.0,,60.0,4.0,218278,,Ascensor | Exterior,Entrada,Medio,Barcelona,Vila de Gràcia,178.08,0.3004,1-barrio+habitaciones,Baja rentabilidad,3.23,False
Idealista,111108728,410000.0,3904.7619047619046,Piso,3.0,,105.0,4.0,335087,,Ascensor | Exterior,Entrada,Entrada,Valencia,El Grau,107.95,0.1674,1-barrio+habitaciones,Baja rentabilidad,1.05,False
Idealista,111005850,599000.0,6372.340425531915,Ático,3.0,,94.0,4.0,218156,,Garaje incluido | Ascensor | Exterior,Medio,Medio,Barcelona,La Salut,212.0,0.2842,3-ciudad+habitaciones,Baja rentabilidad,2.39,False
Idealista,94772345,200000.0,4444.444444444444,Estudio,1.0,,45.0,4.0,213089,,,Entrada,Entrada,Barcelona,El Gòtic,147.34,0.2283,1-barrio+habitaciones,Baja rentabilidad,3.99,False
Idealista,111374309,215000.0,2866.6666666666665,Piso,3.0,,75.0,4.0,335087,,Exterior,Entrada,Entrada,Valencia,El Grau,107.95,0.1674,1-barrio+habitaciones,Baja rentabilidad,1.99,False
Idealista,111230259,240000.0,5581.395348837209,Dúplex,1.0,,43.0,4.0,109106,,Ascensor | Exterior,Entrada,Medio,Madrid,Embajadores,87.55,0.3064,1-barrio+habitaciones,Baja rentabilidad,2.65,False
Idealista,110659155,625000.0,11792.452830188678,Piso,1.0,,53.0,4.0,109265,,Exterior,Medio,Lujo,Madrid,Universidad,98.6,0.286,1-barrio+habitaciones,Baja rentabilidad,1.07,False
Idealista,84283444,390000.0,4642.857142857143,Piso,2.0,,84.0,4.0,213250,,Exterior,Entrada,Medio,Barcelona,"Sant Pere, Santa Caterina i la Ribera",206.7,0.2318,1-barrio+habitaciones,Baja rentabilidad,2.91,False
Idealista,110004959,790000.0,6810.344827586207,Piso,3.0,,116.0,4.0,224069,,Ascensor | Interior,Medio,Medio,Barcelona,Dreta de l'Eixample,343.44,0.2871,1-barrio+habitaciones,Baja rentabilidad,2.96,False
Idealista,109605464,510000.0,5100.0,Piso,2.0,,100.0,4.0,213101,,Ascensor | Exterior,Medio,Medio,Barcelona,El Raval,212.0,0.2589,1-barrio+habitaciones,Baja rentabilidad,2.55,False
Idealista,110611827,270000.0,4500.0,Ático,1.0,,60.0,4.0,314154,,Exterior,Entrada,Entrada,Valencia,La Roqueta,91.8,0.3105,1-barrio+habitaciones,Baja rentabilidad,2.5,False
Idealista,110955223,423000.0,6714.285714285715,Piso,1.0,,63.0,4.0,218278,,Ascensor | Exterior,Entrada,Medio,Barcelona,Vila de Gràcia,196.1,0.3004,1-barrio+habitaciones,Baja rentabilidad,3.3,False
Idealista,111388577,565000.0,8692.307692307691,Piso,3.0,,65.0,4.0,110219,,Ascensor | Interior,Medio,Alto,Madrid,Prosperidad,185.3,0.2708,3-ciudad+habitaciones,Baja rentabilidad,2.11,False
Idealista,110943111,965000.0,5920.245398773006,Ático,2.0,,163.0,4.0,110053,,Ascensor | Exterior,Medio,Medio,Madrid,Ciudad Jardín,102.0,0.2334,1-barrio+habitaciones,Baja rentabilidad,0.59,False
Idealista,111212566,624000.0,4952.380952380952,Piso,4.0,,126.0,4.0,213101,,Ascensor | Exterior,Medio,Medio,Barcelona,El Raval,498.2,0.2589,1-barrio+habitaciones,Baja rentabilidad,4.9,False
Idealista,108846198,550000.0,3985.507246376812,Piso,4.0,,138.0,4.0,325228,,Garaje incluido | Ascensor | Exterior,Medio,Entrada,Valencia,Russafa,162.35,0.2974,1-barrio+habitaciones,Baja rentabilidad,2.08,False
Idealista,111291000,465000.0,4650.0,Ático,4.0,,100.0,4.0,218038,,Exterior,Entrada,Medio,Barcelona,Can Baró,424.0,0.2842,3-ciudad+habitaciones,Media rentabilidad,6.15,False
Idealista,110350329,790000.0,7745.098039215686,Ático,2.0,,102.0,4.0,110219,,Ascensor | Exterior,Medio,Alto,Madrid,Prosperidad,137.7,0.2708,3-ciudad+habitaciones,Baja rentabilidad,1.12,False
Idealista,111102259,399000.0,6650.0,Piso,3.0,,60.0,4.0,224194,,Ascensor | Exterior,Entrada,Medio,Barcelona,Nova Esquerra de l'Eixample,201.4,0.2722,1-barrio+habitaciones,Baja rentabilidad,3.26,False
Idealista,110107957,1450000.0,9731.543624161071,Piso,3.0,,149.0,4.0,224069,,Ascensor | Exterior,Alto,Alto,Barcelona,Dreta de l'Eixample,343.44,0.2871,1-barrio+habitaciones,Baja rentabilidad,1.61,False
Idealista,111052187,549000.0,5490.0,Piso,3.0,,100.0,4.0,224231,,Ascensor | Exterior,Medio,Medio,Barcelona,Sagrada Família,203.52,0.3254,1-barrio+habitaciones,Baja rentabilidad,2.86,False
Idealista,110772712,395000.0,5197.368421052632,Piso,3.0,,76.0,4.0,224240,,Ascensor | Exterior,Entrada,Medio,Barcelona,Sant Antoni,239.56,0.3007,1-barrio+habitaciones,Baja rentabilidad,4.33,False
Idealista,109972429,240000.0,3380.281690140845,Piso,3.0,,71.0,4.0,335146,,Ascensor | Exterior,Entrada,Entrada,Valencia,La Malva-rosa,103.7,0.2464,1-barrio+habitaciones,Baja rentabilidad,2.53,False
Idealista,111265211,315000.0,2581.967213114754,Piso,3.0,,122.0,4.0,335146,,Ascensor | Exterior,Entrada,Entrada,Valencia,La Malva-rosa,103.7,0.2464,1-barrio+habitaciones,Baja rentabilidad,1.92,False
Idealista,110433580,249000.0,5790.697674418605,Piso,2.0,,43.0,4.0,314078,,Exterior,Entrada,Medio,Valencia,El Carme,111.35,0.3236,1-barrio+habitaciones,Baja rentabilidad,3.43,False
Idealista,111127122,255000.0,4396.551724137931,Piso,2.0,,58.0,4.0,112221,,Exterior,Entrada,Entrada,Madrid,Pueblo Nuevo,137.7,0.2708,3-ciudad+habitaciones,Baja rentabilidad,3.47,False
Idealista,110965345,2319000.0,12883.333333333334,Piso,4.0,,180.0,4.0,139129,,Ascensor | Interior,Lujo,Lujo,Madrid,Jerónimos,342.55,0.2768,1-barrio+habitaciones,Baja rentabilidad,0.97,False
Idealista,111391087,375000.0,7500.0,Ático,1.0,,50.0,4.0,218278,,Exterior,Entrada,Alto,Barcelona,Vila de Gràcia,196.1,0.3004,1-barrio+habitaciones,Baja rentabilidad,3.73,False
Idealista,109867656,1560000.0,8297.872340425532,Piso,4.0,,188.0,4.0,245243,,Ascensor | Exterior,Lujo,Alto,Barcelona,Sant Gervasi - Galvany,424.0,0.2842,3-ciudad+habitaciones,Baja rentabilidad,1.83,False
Idealista,111326298,675000.0,5769.2307692307695,Piso,2.0,,117.0,4.0,109265,,Exterior,Medio,Medio,Madrid,Universidad,148.75,0.286,1-barrio+habitaciones,Baja rentabilidad,1.5,False
Idealista,110784255,1290000.0,14333.333333333334,Piso,2.0,,90.0,4.0,140049,,Ascensor | Exterior,Alto,Lujo,Madrid,Castellana,150.45,0.179,1-barrio+habitaciones,Baja rentabilidad,0.5,False
Idealista,111283525,1300000.0,13000.0,Piso,2.0,,100.0,4.0,140049,,Ascensor | Exterior,Alto,Lujo,Madrid,Castellana,150.45,0.179,1-barrio+habitaciones,Baja rentabilidad,0.49,False
Idealista,110822585,315000.0,4772.727272727273,Piso,1.0,,66.0,4.0,141226,,Garaje incluido | Ascensor | Exterior,Entrada,Medio,Madrid,Rejas,96.9,0.2708,3-ciudad+habitaciones,Baja rentabilidad,1.98,False
Idealista,110909528,760000.0,9870.12987012987,Piso,1.0,,77.0,4.0,140225,,Ascensor | Exterior,Medio,Alto,Madrid,Recoletos,114.75,0.2427,1-barrio+habitaciones,Baja rentabilidad,0.87,False
Idealista,110838574,534000.0,8343.75,Piso,1.0,,64.0,4.0,140115,,Ascensor | Exterior,Medio,Alto,Madrid,Fuente del Berro,95.19999999999999,0.2395,1-barrio+habitaciones,Baja rentabilidad,1.01,False
Idealista,111210620,420000.0,3589.74358974359,Casa,4.0,,117.0,4.0,120212,,Exterior,Entrada,Entrada,Madrid,Pinar del Rey,304.3,0.2708,3-ciudad+habitaciones,Baja rentabilidad,4.65,False
Idealista,109645482,415000.0,6194.0298507462685,Piso,2.0,,67.0,4.0,219088,,Ascensor | Exterior,Entrada,Medio,Barcelona,El Guinardó,212.0,0.2842,3-ciudad+habitaciones,Baja rentabilidad,3.44,False
Idealista,111200952,297000.0,2628.3185840707965,Piso,3.0,,113.0,4.0,136203,,Ascensor | Exterior,Entrada,Entrada,Madrid,Palomeras Bajas,185.3,0.2708,3-ciudad+habitaciones,Baja rentabilidad,4.01,False
Idealista,111181915,295000.0,3933.3333333333335,Piso,3.0,,75.0,4.0,136217,,Ascensor | Exterior,Entrada,Entrada,Madrid,Portazgo,185.3,0.2708,3-ciudad+habitaciones,Baja rentabilidad,4.04,False
Idealista,111067449,310000.0,3563.2183908045977,Ático,3.0,,87.0,4.0,136234,,Exterior,Entrada,Entrada,Madrid,San Diego,185.3,0.2708,3-ciudad+habitaciones,Baja rentabilidad,3.84,False
