escenario,base_datos,id_anuncio,ciudad,barrio_oficial,id_barrio_oficial,tipo_inmueble,habitaciones,metros_cuadrados,num_planta,precio_inmueble,precio_noche_estimado,ocupacion_media_estimada,nivel_precio,ROI365_%,puntuacion_ROI365
E2_sostenible,Idealista,110734605,Madrid,Sol,109256,Piso,3.0,123.0,2.0,385000.0,243.52499999999998,0.3349,1-barrio+habitaciones,5.03,Media rentabilidad
E2_sostenible,Idealista,110730373,Madrid,Palacio,109201,Piso,2.0,65.0,3.0,206000.0,149.6,0.2914,1-barrio+habitaciones,5.02,Media rentabilidad
E2_sostenible,Idealista,107835962,Madrid,Universidad,109265,Piso,4.0,87.0,4.0,525000.0,386.325,0.286,1-barrio+habitaciones,4.99,Baja rentabilidad
E2_sostenible,Fotocasa,189509298,Madrid,Sol,109256,Piso,3.0,46.0,,392000.0,243.52499999999998,0.3349,1-barrio+habitaciones,4.94,Baja rentabilidad
E2_sostenible,Idealista,111413459,Madrid,Palacio,109201,Piso,3.0,75.0,2.0,285000.0,201.02499999999998,0.2914,1-barrio+habitaciones,4.88,Baja rentabilidad
E2_sostenible,Fotocasa,189530561,Madrid,Pacífico,139200,Piso,2.0,51.0,4.0,150000.0,127.5,0.2411,1-barrio+habitaciones,4.86,Baja rentabilidad
E2_sostenible,Idealista,110923993,Madrid,Sol,109256,Piso,3.0,102.0,6.0,405000.0,243.52499999999998,0.3349,1-barrio+habitaciones,4.78,Baja rentabilidad
E2_sostenible,Idealista,110713800,Madrid,Palos de la Frontera,102205,Piso,2.0,40.0,0.0,210000.0,121.55,0.3429,1-barrio+habitaciones,4.71,Baja rentabilidad
E2_sostenible,Idealista,111366394,Madrid,Palacio,109201,Piso,4.0,75.0,0.0,400000.0,270.725,0.2914,1-barrio+habitaciones,4.68,Baja rentabilidad
E2_sostenible,Idealista,109768714,Madrid,Embajadores,109106,Dúplex,2.0,80.0,0.0,200000.0,127.5,0.3064,1-barrio+habitaciones,4.63,Baja rentabilidad
E2_sostenible,Idealista,111281650,Madrid,Sol,109256,Piso,1.0,35.0,-2.0,195000.0,112.2,0.3349,1-barrio+habitaciones,4.57,Baja rentabilidad
E2_sostenible,Idealista,111388924,Madrid,Sol,109256,Piso,3.0,70.0,1.0,425000.0,243.52499999999998,0.3349,1-barrio+habitaciones,4.55,Baja rentabilidad
E2_sostenible,Fotocasa,186304036,Madrid,Justicia,109130,Dúplex,5.0,70.0,1.0,469000.0,342.975,0.2602,1-barrio+habitaciones,4.51,Baja rentabilidad
E2_sostenible,Fotocasa,189348467,Madrid,Embajadores,109106,Piso,4.0,111.0,1.0,480000.0,296.225,0.3064,1-barrio+habitaciones,4.49,Baja rentabilidad
E2_sostenible,Fotocasa,189424632,Madrid,Acacias,102002,Piso,1.0,37.0,,143100.0,84.15,0.3209,1-barrio+habitaciones,4.48,Baja rentabilidad
E2_sostenible,Idealista,110607157,Madrid,Cortes,109064,Piso,3.0,115.0,3.0,385000.0,214.2,0.3395,1-barrio+habitaciones,4.48,Baja rentabilidad
E2_sostenible,Idealista,109956025,Madrid,Embajadores,109106,Piso,3.0,87.0,0.0,295000.0,181.9,0.3064,1-barrio+habitaciones,4.48,Baja rentabilidad
E2_sostenible,Idealista,108445721,Madrid,Embajadores,109106,Piso,2.0,42.0,1.0,208000.0,127.5,0.3064,1-barrio+habitaciones,4.46,Baja rentabilidad
E2_sostenible,Idealista,111072827,Madrid,Sol,109256,Ático,2.0,70.0,6.0,270000.0,151.3,0.3349,1-barrio+habitaciones,4.45,Baja rentabilidad
E2_sostenible,Idealista,109919624,Madrid,Sol,109256,Dúplex,3.0,124.0,0.0,435000.0,243.52499999999998,0.3349,1-barrio+habitaciones,4.45,Baja rentabilidad
E2_sostenible,Idealista,110632226,Madrid,Embajadores,109106,Piso,2.0,43.0,0.0,210000.0,127.5,0.3064,1-barrio+habitaciones,4.41,Baja rentabilidad
E2_sostenible,Idealista,110482188,Madrid,Palacio,109201,Ático,4.0,98.0,4.0,424000.0,270.725,0.2914,1-barrio+habitaciones,4.41,Baja rentabilidad
E2_sostenible,Fotocasa,189114538,Madrid,Universidad,109265,Piso,2.0,41.0,,229000.0,148.75,0.286,1-barrio+habitaciones,4.41,Baja rentabilidad
E2_sostenible,Idealista,110944462,Madrid,Sol,109256,Piso,3.0,102.0,3.0,439900.0,243.52499999999998,0.3349,1-barrio+habitaciones,4.4,Baja rentabilidad
E2_sostenible,Idealista,106892529,Madrid,Sol,109256,Piso,2.0,50.0,0.0,275000.0,151.3,0.3349,1-barrio+habitaciones,4.37,Baja rentabilidad
E2_sostenible,Idealista,109653206,Madrid,Sol,109256,Piso,2.0,94.0,5.0,275000.0,151.3,0.3349,1-barrio+habitaciones,4.37,Baja rentabilidad
E2_sostenible,Idealista,109218993,Madrid,Sol,109256,Ático,4.0,148.0,7.0,679000.0,370.6,0.3349,1-barrio+habitaciones,4.34,Baja rentabilidad
E2_sostenible,Fotocasa,189448416,Madrid,Comillas,108061,Piso,3.0,86.0,4.0,275000.0,153.0,0.3283,1-barrio+habitaciones,4.33,Baja rentabilidad
E2_sostenible,Idealista,111007032,Madrid,Embajadores,109106,Piso,1.0,35.0,0.0,147000.0,87.55,0.3064,1-barrio+habitaciones,4.33,Baja rentabilidad
E2_sostenible,Idealista,111389327,Madrid,Sol,109256,Piso,3.0,91.0,1.0,449000.0,243.52499999999998,0.3349,1-barrio+habitaciones,4.31,Baja rentabilidad
E2_sostenible,Idealista,109633638,Madrid,Sol,109256,Ático,1.0,47.0,6.0,208000.0,112.2,0.3349,1-barrio+habitaciones,4.29,Baja rentabilidad
E2_sostenible,Idealista,110930292,Madrid,Palacio,109201,Piso,3.0,90.0,0.5,327000.0,201.02499999999998,0.2914,1-barrio+habitaciones,4.25,Baja rentabilidad
E2_sostenible,Idealista,110482216,Madrid,Palacio,109201,Ático,3.0,87.0,4.0,328000.0,201.02499999999998,0.2914,1-barrio+habitaciones,4.24,Baja rentabilidad
E2_sostenible,Fotocasa,188739131,Madrid,Cortes,109064,Piso,3.0,62.0,4.0,409000.0,214.2,0.3395,1-barrio+habitaciones,4.22,Baja rentabilidad
E2_sostenible,Idealista,110995756,Madrid,Palacio,109201,Piso,3.0,95.0,0.0,330000.0,201.02499999999998,0.2914,1-barrio+habitaciones,4.21,Baja rentabilidad
E2_sostenible,Fotocasa,187670397,Madrid,Recoletos,140225,Piso,4.0,84.0,,475000.0,347.65,0.2427,1-barrio+habitaciones,4.21,Baja rentabilidad
E2_sostenible,Fotocasa,189076162,Madrid,Embajadores,109106,Piso,3.0,77.0,0.0,315000.0,181.9,0.3064,1-barrio+habitaciones,4.2,Baja rentabilidad
E2_sostenible,Idealista,111238935,Madrid,Sol,109256,Piso,3.0,80.0,1.0,465000.0,243.52499999999998,0.3349,1-barrio+habitaciones,4.16,Baja rentabilidad
E2_sostenible,Idealista,111345339,Madrid,Palos de la Frontera,102205,Piso,2.0,63.0,0.0,239000.0,121.55,0.3429,1-barrio+habitaciones,4.14,Baja rentabilidad
E2_sostenible,Fotocasa,189343211,Madrid,Embajadores,109106,Piso,2.0,46.0,4.0,225000.0,127.5,0.3064,1-barrio+habitaciones,4.12,Baja rentabilidad
E2_sostenible,Idealista,111365745,Madrid,Embajadores,109106,Piso,3.0,60.0,0.0,325000.0,181.9,0.3064,1-barrio+habitaciones,4.07,Baja rentabilidad
E2_sostenible,Idealista,111363350,Madrid,Embajadores,109106,Piso,6.0,97.0,1.0,530000.0,296.225,0.3064,1-barrio+habitaciones,4.06,Baja rentabilidad
E2_sostenible,Idealista,111268804,Madrid,Palacio,109201,Piso,2.0,60.0,2.0,255000.0,149.6,0.2914,1-barrio+habitaciones,4.06,Baja rentabilidad
E2_sostenible,Idealista,111322580,Madrid,Palacio,109201,Piso,2.0,64.0,4.0,255000.0,149.6,0.2914,1-barrio+habitaciones,4.06,Baja rentabilidad
E2_sostenible,Fotocasa,188827976,Madrid,Universidad,109265,Piso,2.0,56.0,0.0,249000.0,148.75,0.286,1-barrio+habitaciones,4.05,Baja rentabilidad
E2_sostenible,Idealista,111290243,Madrid,Sol,109256,Piso,1.0,48.0,0.0,220000.0,112.2,0.3349,1-barrio+habitaciones,4.05,Baja rentabilidad
E2_sostenible,Idealista,97993321,Madrid,Embajadores,109106,Piso,2.0,37.0,1.0,229000.0,127.5,0.3064,1-barrio+habitaciones,4.05,Baja rentabilidad
E2_sostenible,Idealista,111290541,Madrid,Palacio,109201,Piso,3.0,75.0,1.0,345000.0,201.02499999999998,0.2914,1-barrio+habitaciones,4.03,Baja rentabilidad
E2_sostenible,Idealista,109835596,Madrid,Sol,109256,Piso,3.0,92.0,1.0,480000.0,243.52499999999998,0.3349,1-barrio+habitaciones,4.03,Baja rentabilidad
E2_sostenible,Idealista,108743156,Madrid,Embajadores,109106,Ático,3.0,60.0,5.0,330000.0,181.9,0.3064,1-barrio+habitaciones,4.01,Baja rentabilidad
E2_sostenible,Idealista,111223225,Madrid,Embajadores,109106,Piso,3.0,59.0,0.0,330000.0,181.9,0.3064,1-barrio+habitaciones,4.01,Baja rentabilidad
E2_sostenible,Fotocasa,186695841,Madrid,Recoletos,140225,Piso,4.0,51.0,,500000.0,347.65,0.2427,1-barrio+habitaciones,4.0,Baja rentabilidad
E2_sostenible,Idealista,110534691,Madrid,Embajadores,109106,Piso,1.0,35.0,4.0,160000.0,87.55,0.3064,1-barrio+habitaciones,3.98,Baja rentabilidad
E2_sostenible,Idealista,108850668,Madrid,Embajadores,109106,Estudio,1.0,46.0,,160000.0,87.55,0.3064,1-barrio+habitaciones,3.98,Baja rentabilidad
E2_sostenible,Fotocasa,188746196,Madrid,Palacio,109201,Piso,3.0,77.0,1.0,350000.0,201.02499999999998,0.2914,1-barrio+habitaciones,3.97,Baja rentabilidad
E2_sostenible,Idealista,111115149,Madrid,Palacio,109201,Piso,3.0,58.0,3.0,350000.0,201.02499999999998,0.2914,1-barrio+habitaciones,3.97,Baja rentabilidad
E2_sostenible,Idealista,109851360,Madrid,Universidad,109265,Piso,5.0,130.0,1.0,660000.0,386.325,0.286,1-barrio+habitaciones,3.97,Baja rentabilidad
E2_sostenible,Idealista,111227089,Madrid,Sol,109256,Piso,3.0,87.0,3.0,495000.0,243.52499999999998,0.3349,1-barrio+habitaciones,3.91,Baja rentabilidad
E2_sostenible,Idealista,109167340,Madrid,Sol,109256,Piso,3.0,92.0,2.0,495000.0,243.52499999999998,0.3349,1-barrio+habitaciones,3.91,Baja rentabilidad
E2_sostenible,Fotocasa,182652623,Madrid,Sol,109256,Piso,3.0,110.0,1.0,500000.0,243.52499999999998,0.3349,1-barrio+habitaciones,3.87,Baja rentabilidad
E2_sostenible,Idealista,110460279,Madrid,Embajadores,109106,Piso,2.0,43.0,2.0,240000.0,127.5,0.3064,1-barrio+habitaciones,3.86,Baja rentabilidad
E2_sostenible,Idealista,109465114,Madrid,Sol,109256,Piso,5.0,129.0,2.0,765000.0,370.6,0.3349,1-barrio+habitaciones,3.85,Baja rentabilidad
E2_sostenible,Idealista,110961703,Madrid,Embajadores,109106,Piso,4.0,101.0,6.0,559000.0,296.225,0.3064,1-barrio+habitaciones,3.85,Baja rentabilidad
E2_sostenible,Fotocasa,189345840,Madrid,Universidad,109265,Piso,4.0,85.0,,680000.0,386.325,0.286,1-barrio+habitaciones,3.85,Baja rentabilidad
E2_sostenible,Idealista,111160617,Madrid,Universidad,109265,Piso,4.0,91.0,2.0,680000.0,386.325,0.286,1-barrio+habitaciones,3.85,Baja rentabilidad
E2_sostenible,Idealista,109587791,Madrid,Embajadores,109106,Piso,3.0,101.0,0.0,345000.0,181.9,0.3064,1-barrio+habitaciones,3.83,Baja rentabilidad
E2_sostenible,Fotocasa,187763713,Madrid,Justicia,109130,Piso,2.0,49.0,,265000.0,164.47500000000002,0.2602,1-barrio+habitaciones,3.83,Baja rentabilidad
E2_sostenible,Idealista,111186433,Madrid,Sol,109256,Piso,4.0,108.0,4.0,770000.0,370.6,0.3349,1-barrio+habitaciones,3.82,Baja rentabilidad
E2_sostenible,Idealista,110229295,Madrid,Sol,109256,Dúplex,1.0,45.0,4.0,235000.0,112.2,0.3349,1-barrio+habitaciones,3.79,Baja rentabilidad
E2_sostenible,Idealista,111303836,Madrid,Embajadores,109106,Piso,2.0,45.0,1.0,245000.0,127.5,0.3064,1-barrio+habitaciones,3.78,Baja rentabilidad
E2_sostenible,Fotocasa,189533961,Madrid,Comillas,108061,Piso,3.0,72.0,2.0,315000.0,153.0,0.3283,1-barrio+habitaciones,3.78,Baja rentabilidad
E2_sostenible,Idealista,111192039,Madrid,Embajadores,109106,Piso,5.0,149.0,2.0,570000.0,296.225,0.3064,1-barrio+habitaciones,3.78,Baja rentabilidad
E2_sostenible,Idealista,111257547,Madrid,Palacio,109201,Piso,3.0,57.0,3.0,369000.0,201.02499999999998,0.2914,1-barrio+habitaciones,3.77,Baja rentabilidad
E2_sostenible,Idealista,107408881,Madrid,Universidad,109265,Piso,4.0,130.0,3.0,695000.0,386.325,0.286,1-barrio+habitaciones,3.77,Baja rentabilidad
E2_sostenible,Fotocasa,188857024,Madrid,Fuente del Berro,140115,Piso,3.0,52.0,,312100.0,206.55,0.2395,1-barrio+habitaciones,3.76,Baja rentabilidad
E2_sostenible,Fotocasa,188496432,Madrid,Justicia,109130,Piso,2.0,51.0,0.0,270000.0,164.47500000000002,0.2602,1-barrio+habitaciones,3.76,Baja rentabilidad
E2_sostenible,Fotocasa,189348143,Madrid,Embajadores,109106,Planta Baja,2.0,68.0,,247000.0,127.5,0.3064,1-barrio+habitaciones,3.75,Baja rentabilidad
E2_sostenible,Idealista,111083213,Madrid,Embajadores,109106,Piso,2.0,68.0,0.0,247000.0,127.5,0.3064,1-barrio+habitaciones,3.75,Baja rentabilidad
E2_sostenible,Idealista,110482208,Madrid,Palacio,109201,Ático,2.0,72.0,4.0,276000.0,149.6,0.2914,1-barrio+habitaciones,3.75,Baja rentabilidad
E2_sostenible,Idealista,111121469,Madrid,Universidad,109265,Piso,2.0,48.0,0.0,269999.0,148.75,0.286,1-barrio+habitaciones,3.74,Baja rentabilidad
E2_sostenible,Fotocasa,189187906,Madrid,Embajadores,109106,Piso,2.0,48.0,1.0,248000.0,127.5,0.3064,1-barrio+habitaciones,3.74,Baja rentabilidad
E2_sostenible,Idealista,111321269,Madrid,Embajadores,109106,Piso,4.0,72.0,1.0,577000.0,296.225,0.3064,1-barrio+habitaciones,3.73,Baja rentabilidad
E2_sostenible,Idealista,110719118,Madrid,Sol,109256,Piso,5.0,178.0,4.0,790000.0,370.6,0.3349,1-barrio+habitaciones,3.73,Baja rentabilidad
E2_sostenible,Fotocasa,184002845,Madrid,Pacífico,139200,Piso,3.0,97.0,,245000.0,159.8,0.2411,1-barrio+habitaciones,3.73,Baja rentabilidad
E2_sostenible,Fotocasa,188738122,Madrid,Embajadores,109106,Piso,2.0,37.0,,249000.0,127.5,0.3064,1-barrio+habitaciones,3.72,Baja rentabilidad
E2_sostenible,Idealista,110948782,Madrid,Embajadores,109106,Piso,3.0,75.0,0.0,355000.0,181.9,0.3064,1-barrio+habitaciones,3.72,Baja rentabilidad
E2_sostenible,Fotocasa,187105652,Madrid,Embajadores,109106,Piso,2.0,52.0,0.0,250000.0,127.5,0.3064,1-barrio+habitaciones,3.71,Baja rentabilidad
E2_sostenible,Idealista,111277723,Madrid,Universidad,109265,Piso,3.0,54.0,4.0,380000.0,207.4,0.286,1-barrio+habitaciones,3.7,Baja rentabilidad
E2_sostenible,Idealista,109896089,Madrid,Universidad,109265,Piso,3.0,83.0,0.0,380000.0,207.4,0.286,1-barrio+habitaciones,3.7,Baja rentabilidad
E2_sostenible,Idealista,110739085,Madrid,Universidad,109265,Piso,3.0,63.0,0.0,380000.0,207.4,0.286,1-barrio+habitaciones,3.7,Baja rentabilidad
E2_sostenible,Idealista,111224428,Madrid,Embajadores,109106,Piso,3.0,64.0,-1.0,358000.0,181.9,0.3064,1-barrio+habitaciones,3.69,Baja rentabilidad
E2_sostenible,Idealista,111391614,Madrid,Canillas,120040,Piso,3.0,60.0,4.0,250000.0,155.55,0.2493,1-barrio+habitaciones,3.68,Baja rentabilidad
E2_sostenible,Idealista,110483667,Madrid,Cortes,109064,Piso,3.0,69.0,0.5,470000.0,214.2,0.3395,1-barrio+habitaciones,3.67,Baja rentabilidad
E2_sostenible,Idealista,110149054,Madrid,Cortes,109064,Piso,3.0,99.0,0.0,470000.0,214.2,0.3395,1-barrio+habitaciones,3.67,Baja rentabilidad
E2_sostenible,Idealista,111329327,Madrid,Universidad,109265,Piso,3.0,63.0,0.0,385000.0,207.4,0.286,1-barrio+habitaciones,3.66,Baja rentabilidad
E2_sostenible,Idealista,109734009,Madrid,Pacífico,139200,Piso,3.0,91.0,-1.0,250000.0,159.8,0.2411,1-barrio+habitaciones,3.66,Baja rentabilidad
E2_sostenible,Idealista,110981600,Madrid,Palacio,109201,Piso,3.0,74.0,4.0,380000.0,201.02499999999998,0.2914,1-barrio+habitaciones,3.66,Baja rentabilidad
E2_sostenible,Fotocasa,188537710,Madrid,Pacífico,139200,Piso,3.0,92.0,0.0,250000.0,159.8,0.2411,1-barrio+habitaciones,3.66,Baja rentabilidad
E2_sostenible,Idealista,111315969,Madrid,Universidad,109265,Piso,3.0,70.0,0.0,385000.0,207.4,0.286,1-barrio+habitaciones,3.66,Baja rentabilidad
E2_sostenible,Idealista,110317949,Madrid,Sol,109256,Piso,1.0,64.0,2.0,245000.0,112.2,0.3349,1-barrio+habitaciones,3.64,Baja rentabilidad
E2_sostenible,Fotocasa,188833812,Madrid,Embajadores,109106,Estudio,1.0,35.0,1.0,175000.0,87.55,0.3064,1-barrio+habitaciones,3.64,Baja rentabilidad
E2_sostenible,Idealista,111117847,Madrid,Palacio,109201,Piso,2.0,35.0,0.0,285000.0,149.6,0.2914,1-barrio+habitaciones,3.63,Baja rentabilidad
E2_sostenible,Fotocasa,189164330,Madrid,Palacio,109201,Piso,2.0,43.0,2.0,285000.0,149.6,0.2914,1-barrio+habitaciones,3.63,Baja rentabilidad
E2_sostenible,Idealista,110482085,Madrid,Palacio,109201,Ático,2.0,65.0,4.0,286000.0,149.6,0.2914,1-barrio+habitaciones,3.62,Baja rentabilidad
E2_sostenible,Idealista,110812378,Madrid,Embajadores,109106,Piso,2.0,57.0,0.0,258000.0,127.5,0.3064,1-barrio+habitaciones,3.59,Baja rentabilidad
E2_sostenible,Idealista,110909224,Madrid,Embajadores,109106,Piso,4.0,143.0,1.0,599000.0,296.225,0.3064,1-barrio+habitaciones,3.59,Baja rentabilidad
E2_sostenible,Idealista,111203203,Madrid,Embajadores,109106,Piso,2.0,46.0,2.0,259900.0,127.5,0.3064,1-barrio+habitaciones,3.57,Baja rentabilidad
E2_sostenible,Fotocasa,182920291,Madrid,Embajadores,109106,Piso,2.0,84.0,,260000.0,127.5,0.3064,1-barrio+habitaciones,3.56,Baja rentabilidad
E2_sostenible,Idealista,109161971,Madrid,Cortes,109064,Piso,4.0,146.0,0.0,875000.0,385.9,0.3395,1-barrio+habitaciones,3.55,Baja rentabilidad
E2_sostenible,Fotocasa,188728032,Madrid,Cortes,109064,Loft,4.0,146.0,,875000.0,385.9,0.3395,1-barrio+habitaciones,3.55,Baja rentabilidad
E2_sostenible,Idealista,110859849,Madrid,Universidad,109265,Piso,4.0,90.0,1.0,740000.0,386.325,0.286,1-barrio+habitaciones,3.54,Baja rentabilidad
E2_sostenible,Fotocasa,188727494,Madrid,Pacífico,139200,Piso,4.0,50.0,1.0,550000.0,340.0,0.2411,1-barrio+habitaciones,3.54,Baja rentabilidad
E2_sostenible,Fotocasa,161927575,Madrid,Embajadores,109106,Piso,3.0,62.0,1.0,375000.0,181.9,0.3064,1-barrio+habitaciones,3.53,Baja rentabilidad
E2_sostenible,Fotocasa,188489698,Madrid,Palos de la Frontera,102205,Piso,2.0,45.0,,280000.0,121.55,0.3429,1-barrio+habitaciones,3.53,Baja rentabilidad
E2_sostenible,Fotocasa,189534139,Madrid,Comillas,108061,Piso,3.0,76.0,2.0,339000.0,153.0,0.3283,1-barrio+habitaciones,3.52,Baja rentabilidad
E2_sostenible,Idealista,110947096,Madrid,Cortes,109064,Piso,3.0,79.0,0.0,490000.0,214.2,0.3395,1-barrio+habitaciones,3.52,Baja rentabilidad
E2_sostenible,Idealista,110647404,Madrid,Sol,109256,Piso,1.0,64.0,3.0,255000.0,112.2,0.3349,1-barrio+habitaciones,3.5,Baja rentabilidad
E2_sostenible,Idealista,107226333,Madrid,Justicia,109130,Piso,2.0,38.0,0.0,290000.0,164.47500000000002,0.2602,1-barrio+habitaciones,3.5,Baja rentabilidad
E2_sostenible,Fotocasa,188554130,Madrid,Cortes,109064,Piso,4.0,116.0,2.0,890000.0,385.9,0.3395,1-barrio+habitaciones,3.49,Baja rentabilidad
E2_sostenible,Idealista,110107324,Madrid,Cortes,109064,Piso,3.0,83.0,4.0,495000.0,214.2,0.3395,1-barrio+habitaciones,3.49,Baja rentabilidad
E2_sostenible,Idealista,109775304,Madrid,Universidad,109265,Piso,2.0,43.0,2.0,290000.0,148.75,0.286,1-barrio+habitaciones,3.48,Baja rentabilidad
E2_sostenible,Fotocasa,189571364,Madrid,Embajadores,109106,Piso,4.0,105.0,4.0,619000.0,296.225,0.3064,1-barrio+habitaciones,3.48,Baja rentabilidad
E2_sostenible,Idealista,110438977,Madrid,Sol,109256,Piso,4.0,110.0,3.0,845000.0,370.6,0.3349,1-barrio+habitaciones,3.48,Baja rentabilidad
E2_sostenible,Idealista,111236999,Madrid,Palacio,109201,Piso,2.0,60.0,4.0,298000.0,149.6,0.2914,1-barrio+habitaciones,3.47,Baja rentabilidad
E2_sostenible,Idealista,111339566,Madrid,Sol,109256,Piso,1.0,60.0,5.0,258000.0,112.2,0.3349,1-barrio+habitaciones,3.46,Baja rentabilidad
E2_sostenible,Idealista,109026649,Madrid,Universidad,109265,Piso,2.0,60.0,-1.0,292000.0,148.75,0.286,1-barrio+habitaciones,3.46,Baja rentabilidad
E2_sostenible,Idealista,109202471,Madrid,Sol,109256,Piso,4.0,104.0,2.0,850000.0,370.6,0.3349,1-barrio+habitaciones,3.46,Baja rentabilidad
E2_sostenible,Idealista,110304303,Madrid,Cortes,109064,Piso,4.0,116.0,2.0,899000.0,385.9,0.3395,1-barrio+habitaciones,3.46,Baja rentabilidad
E2_sostenible,Idealista,111200131,Madrid,Embajadores,109106,Piso,4.0,121.0,3.0,625000.0,296.225,0.3064,1-barrio+habitaciones,3.45,Baja rentabilidad
E2_sostenible,Idealista,111349866,Madrid,Embajadores,109106,Piso,2.0,50.0,3.0,269000.0,127.5,0.3064,1-barrio+habitaciones,3.45,Baja rentabilidad
E2_sostenible,Fotocasa,186400775,Madrid,Embajadores,109106,Piso,5.0,124.0,3.0,625000.0,296.225,0.3064,1-barrio+habitaciones,3.45,Baja rentabilidad
E2_sostenible,Idealista,109316465,Madrid,Universidad,109265,Dúplex,2.0,60.0,0.0,293000.0,148.75,0.286,1-barrio+habitaciones,3.44,Baja rentabilidad
E2_sostenible,Idealista,110993862,Madrid,Embajadores,109106,Piso,1.0,40.0,0.0,185000.0,87.55,0.3064,1-barrio+habitaciones,3.44,Baja rentabilidad
E2_sostenible,Idealista,105243946,Madrid,Embajadores,109106,Piso,1.0,36.0,0.0,185300.0,87.55,0.3064,1-barrio+habitaciones,3.43,Baja rentabilidad
E2_sostenible,Idealista,111172063,Madrid,Embajadores,109106,Piso,2.0,44.0,1.0,270000.0,127.5,0.3064,1-barrio+habitaciones,3.43,Baja rentabilidad
E2_sostenible,Idealista,103656921,Madrid,Cortes,109064,Piso,2.0,58.0,4.0,335000.0,142.8,0.3395,1-barrio+habitaciones,3.43,Baja rentabilidad
E2_sostenible,Idealista,111360186,Madrid,Palos de la Frontera,102205,Piso,3.0,60.0,1.0,380000.0,159.8,0.3429,1-barrio+habitaciones,3.42,Baja rentabilidad
E2_sostenible,Fotocasa,189574865,Madrid,Universidad,109265,Piso,2.0,45.0,,295000.0,148.75,0.286,1-barrio+habitaciones,3.42,Baja rentabilidad
E2_sostenible,Idealista,110706184,Madrid,Canillas,120040,Piso,3.0,72.0,4.0,269000.0,155.55,0.2493,1-barrio+habitaciones,3.42,Baja rentabilidad
E2_sostenible,Idealista,109772825,Madrid,Universidad,109265,Piso,2.0,40.0,0.0,295000.0,148.75,0.286,1-barrio+habitaciones,3.42,Baja rentabilidad
E2_sostenible,Fotocasa,188056906,Madrid,Universidad,109265,Planta Baja,2.0,40.0,,295000.0,148.75,0.286,1-barrio+habitaciones,3.42,Baja rentabilidad
E2_sostenible,Idealista,111402684,Madrid,Palos de la Frontera,102205,Piso,2.0,38.0,0.0,290000.0,121.55,0.3429,1-barrio+habitaciones,3.41,Baja rentabilidad
E2_sostenible,Fotocasa,189475231,Madrid,Comillas,108061,Piso,3.0,111.0,1.0,349000.0,153.0,0.3283,1-barrio+habitaciones,3.41,Baja rentabilidad
E2_sostenible,Idealista,110604921,Madrid,Sol,109256,Piso,3.0,100.0,1.0,570000.0,243.52499999999998,0.3349,1-barrio+habitaciones,3.39,Baja rentabilidad
E2_sostenible,Fotocasa,188744293,Madrid,Embajadores,109106,Piso,3.0,75.0,,390000.0,181.9,0.3064,1-barrio+habitaciones,3.39,Baja rentabilidad
E2_sostenible,Idealista,104233820,Madrid,Universidad,109265,Piso,4.0,96.0,3.0,775000.0,386.325,0.286,1-barrio+habitaciones,3.38,Baja rentabilidad
E2_sostenible,Idealista,96815685,Madrid,Cortes,109064,Piso,3.0,121.0,2.0,510000.0,214.2,0.3395,1-barrio+habitaciones,3.38,Baja rentabilidad
E2_sostenible,Fotocasa,189297999,Madrid,Comillas,108061,Piso,3.0,77.0,2.0,353000.0,153.0,0.3283,1-barrio+habitaciones,3.38,Baja rentabilidad
E2_sostenible,Idealista,109164908,Madrid,Universidad,109265,Piso,2.0,82.0,-1.0,299000.0,148.75,0.286,1-barrio+habitaciones,3.38,Baja rentabilidad
E2_sostenible,Idealista,27177892,Madrid,Acacias,102002,Estudio,1.0,35.0,3.0,190000.0,84.15,0.3209,1-barrio+habitaciones,3.37,Baja rentabilidad
E2_sostenible,Idealista,107001516,Madrid,Acacias,102002,Piso,2.0,51.0,-2.0,221000.0,97.75,0.3209,1-barrio+habitaciones,3.37,Baja rentabilidad
E2_sostenible,Fotocasa,189228396,Madrid,Embajadores,109106,Ático,1.0,35.0,,189000.0,87.55,0.3064,1-barrio+habitaciones,3.37,Baja rentabilidad
E2_sostenible,Idealista,110526659,Madrid,Embajadores,109106,Piso,1.0,35.0,2.0,189000.0,87.55,0.3064,1-barrio+habitaciones,3.37,Baja rentabilidad
E2_sostenible,Idealista,111043847,Madrid,Sol,109256,Piso,1.0,57.0,5.0,265000.0,112.2,0.3349,1-barrio+habitaciones,3.36,Baja rentabilidad
E2_sostenible,Idealista,110946155,Madrid,Universidad,109265,Piso,2.0,46.0,3.0,300000.0,148.75,0.286,1-barrio+habitaciones,3.36,Baja rentabilidad
E2_sostenible,Fotocasa,188966360,Madrid,Canillas,120040,Piso,3.0,64.0,4.0,275000.0,155.55,0.2493,1-barrio+habitaciones,3.35,Baja rentabilidad
E2_sostenible,Idealista,111061250,Madrid,Embajadores,109106,Piso,3.0,65.0,3.0,395000.0,181.9,0.3064,1-barrio+habitaciones,3.35,Baja rentabilidad
E2_sostenible,Idealista,110886004,Madrid,Sol,109256,Ático,4.0,108.0,5.0,880000.0,370.6,0.3349,1-barrio+habitaciones,3.35,Baja rentabilidad
E2_sostenible,Idealista,109915267,Madrid,Embajadores,109106,Piso,3.0,47.0,4.0,395000.0,181.9,0.3064,1-barrio+habitaciones,3.35,Baja rentabilidad
